id,Video,Platform,Transcription,Summary,NER_Brand,NER_Location,NER_Organization,NER_Person,NER_Product,Emotion,Topic_ID,Topic_Label,Topic_Keywords,teks_final
725,https://www.instagram.com/otomotif_tv/reel/DGVdOe8zMbx/,Instagram," yang ditunggu-tunggu dari Kawasaki akhirnya diluncurkan di EMS 2025 yaitu Kawasaki W230 dan ada Meguro S1 keduanya basic nya sama, tapi beda tampilan, beda finishing yang Meguro S1 ini jauh lebih mewah dan ini motor untuk mengenang sejarahnya Kawasaki zaman dulu ketika pertama kali membuat motor, ternyata kerjasama dengan Meguro dan makanya sekarang ada Meguro S1 ini nah, kalau spesifikasi teknisnya, sebenarnya keduanya identik sama ya basic mesin nya sama 1 silinder, SOHC, 2 katop, inyeksi, berpedingin udara kapasitas nya 233 cc dengan tenaga maksimal 17,7 hos power dengan torsi 18 juta meter tersadur kondisi belakang lewat transmisi 6 percepatan nah kalau fitur-fiturnya ini cukup banyak ya lampu utamanya meski bulat, kesannya klasik, tapi ini sudah LED jadi, model nya ada gitu lalu speedometer nya kombinasi antara analog dan digital jadi analog nya masih menguatkan sen klasik ya, apalagi warna-warna nya, detail nya tapi ada info dengan model G Digital lalu, secara tampilan ini sangat mencantik jika kita lihat detail nya apalagi yang Meguro S1 ini, tanky nya ada chrome nya, lalu ada logo Meguro kemudian, kenal pot nya model P-Sutter dan satu lagi yang menyenangkan adalah posisi berkendaranya ini motor nya ramah banget buat posture-posture orang Indonesia ya karena dinginnya hanya 740 mm seper banget posisi duduk nya santai, nyaman banget dan satu lagi yang mungkin kalian penasaran adalah harganya ya untuk yang B230 itu harganya Rp72,6 juta untuk Android Jakarta sementara untuk yang Meguro S1 ini harganya Rp79,2 juta untuk Android Jakarta bagaimana menurut kalian? menarik ya kan? kalau kalian ingin melihat langsung, mampir saja ke EMS 2025 bahkan bisa mengetes, ada unit test ride nya di area luar sana","Kawasaki meluncurkan dua motor baru di EMS 2025, yaitu Kawasaki W230 dan Meguro S1. Keduanya menggunakan mesin 1 silinder, SOHC, 2 katop, inyeksi, dan kapasitas 233 cc. Meguro S1 menonjol dengan desain mewah dan peninggalan sejarah Kawasaki, lengkap dengan lampu LED, speedometer kombinasi analog-digital, dan posisi berkendara yang nyaman dengan tinggi 740 mm. Harga Kawasaki W230 dimulai dari Rp72,6 juta, sementara Meguro S1 belum ditentukan harganya.",Kawasaki; Meguro,Jakarta; Android Jakarta,,,Meguro S1,Surprise,2,Otomotif,"mobil, pakai, lihat, langsung, harga",ditunggutunggu kawasaki luncur ems kawasaki meguro basic beda tampil beda finishing meguro mewah motor kenang sejarah kawasaki zaman kali motor kerjasama meguro meguro spesifikasi teknis identik basic mesin silinder sohc katop inyeksi dingin udara kapasitas cc tenaga maksimal hos kuat torsi juta meter sadur kondisi transmisi cepat fiturfiturnya lampu utama bulat kesan klasik led model speedometer kombinasi analog digital analog kuat sen klasik warnawarna detail info model digital tampil cantik lihat detail meguro tanky chrome logo meguro kenal pot model psutter senang posisi kendara motor ramah postureposture orang indonesia dingin mm per posisi duduk santai nyaman penasaran harga b harga rp juta android jakarta meguro harga rp juta android jakarta tarik langsung mampir ems ketes unit uji ride area
726,https://www.instagram.com/reel/DLm4ogqhswJ/?igsh=NjR3dGN3bWN2dGNh,Instagram," Allah akbar! Gue nggak ngerti ya, kenapa setiap gue jaga poli anak tuh ada aja gebrakannya. Misalkan gini nih, ada ibu-ibu dateng bawa anaknya dengan kulitnya merah-merah sama melepuh. Terus kita tanya dong, kenapa anaknya bisa kayak begini, Bu? Terus jawaban ibunya apa? Dikasih lotion 2 in 1 supaya bisa mencerahkan kulit anaknya secara insan. Tapi emang ya orang-orang Indonesia ini masih banyak banget yang kemakan ikon begituan. Lo demi menyihatkan masyarakat Republik Indonesia, sampai ketoko nih gue. Oh ada skincare di belakang. Nah gini loh maksud gue, kalau skincare buat anak itu, dia wajah-wajah sendiri, badan-badan sendiri. Nah kebutuhan itu beda. Jangan disamain 2 in 1, 2 in 1. Misalkan ya buat badan, ini kita harus lihat ada kandungan tantenolnya. Fungsinya untuk memperken kelembapan, dia mengunci kelembapan sama dia menenangkan kulit. Jangan kan, kalau misalkan pada kulit wajah, ibu-ibu pengen kulit anaknya jadi cerah, ya udah kasih aja yang menganungnya, sinemide. Terus usahakan yang nggak ada esensial oil-nya, karena dia bisa memicu iritasi pada kulit. Ada juga ada Nikobeam technology, ini tuh teknologi terbaru. Jadi kayak membantu menyeimbangkan bakteri baik sama bakteri jahat di kulit, yang dia mencegah terjadinya iritasi sama kemerahan di kulit. Jadi kunci kulit anak yang glowing itu adalah kulit anak yang sehat, yang penutrisi sama lembab maksimal. Dan itu bisa didapatkan kalau anak itu dikasih skincare yang terbukti sama based on research. Gue mau beli banyakan nih, supaya sekalian buat nge-educasi pasien-pasien di pusat sama mukenok. Badan nih diskon. Ya ada kan masyarakat normal? Demi, demi kesehatan kakak Indonesia tuh, gue bela-belain beli banyak tuh. Coba lihat, kurang ape gue ngeborong ini semua. Semoga brand yang lihat ye, ngeliat usaha gue menyihatkan masyarakat Republik Indonesia.","Percakapan tersebut membahas pentingnya menggunakan skincare yang sesuai untuk anak-anak, dengan fokus pada perawatan yang menjaga kelembapan dan mencegah iritasi. Penjual menyarankan memilih produk tanpa kandungan essential oil dan mengandung teknologi seperti Nikobeam untuk membantu keseimbangan bakteri di kulit. Dia menekankan pentingnya produk yang telah dibuktikan efektivitasnya melalui penelitian. Penjual berencana membeli banyak produk untuk mendidik pasien di pusat kesehatan, berharap dapat membantu dalam pemilihan skincare yang tepat bagi anak-anak.
Penjual berencana membeli berbagai produk skincare untuk pusat kesehatan, dengan tujuan mendidik pasien tentang perawatan kulit yang sesuai untuk anak-anak. Dia percaya bahwa dengan memilih produk yang aman dan efektif, dapat membantu mencegah iritasi dan menjaga kelembaban kulit anak-anak. Tujuannya adalah untuk memberikan pengetah",Nikobeam,,,Ibu-ibu; Bu; Ibunya,lotion 2 in 1; skincare,Surprise,5,Traveling,"indonesia, orang, border, mobil, thailand",allah akbar erti jaga pol anak gebrak ibuibu bawa anak kulit merahmerah lepuh anak ibu kasih lotion cerah kulit anak insan orangorang indonesia makan ikon begitu menyihatkan masyarakat republik indonesia toko oh skincare loh maksud skincare anak wajahwajah badanbadan butuh beda disamain badan lihat kandung tantenolnya fungsi ken lembap kunci lembap tenang kulit kulit wajah ibuibu kulit anak cerah kasih menganungnya sinemide usaha esensial oilnya picu iritasi kulit nikobeam technology teknologi baru bantu imbang bakteri bakteri jahat kulit cegah iritasi merah kulit kunci kulit anak cahaya kulit anak sehat nutrisi lembab maksimal dapat anak kasih skincare bukti based nyala research beli banyak ngeeducasi pasienpasien pusat mukenok badan diskon masyarakat normal sehat kakak indonesia belabelain beli coba lihat ngeborong moga brand lihat usaha menyihatkan masyarakat republik indonesia
727,https://instagram.com/p/DGsKrpyyPZW/,Instagram," Astaghfirullahalazim kalian tau gak? Masa temen gue bilang kayak gini, eh nanti kalo kita buka puasa, kita bukanya pas siang aja, gausah pas magip takut fomo Astaghfirullahalazim kata gue, Allah akhbar kabiruh Eh manusia itu adalah perintah dari Allah subhanahu wa ta'ala Maksudnya kalo misalkan lu buka puasa siang-siang itu namanya lu telat sarapan Bukan lu baru buka puasa, tapi ya emang begitu tantangannya bulan puasa Kalo ga aus ya kita lapar, makanya emang kebutuhan ceran kita tuh bener-bener diperhatiin Karena kebutuhan ceran pas puasa itu sama aja, kayak kebutuhan ceran pas kita ga puasa Makanya pintu-pintu bagi kita kalo misalkan kita puasa, ngatur kapan ceran ini masuk Kalo misalkan lu sampe kumpulan ceran, kayak misalkan dehidrasi, lu kan jadi apa? Jadi lemas, jadi kurang konsentrasi, atau sampe diajak ngomong jadi ngangong Oke, pertanyaannya sebenernya berapa banyak sih kebutuhan ceran yang kita butuhkan setiap harinya? Sederhananya 30-50 cc dikali kan dengan berat badan Jadi kalo misalkan orangnya berasa itu, itulah sekitar 2-3 liter lah setiap harinya Nah kalo kita lagi puasa, yaudah dibagi aja kayak 12 saat caung, 14 saat perbuka, dan 2 gelas sebelum tidur Nah, temen-temen, biasanya minum air putih terutama dari sebermatanya air yang terpilih, kayak dari aqua Air yang berasal dari keputuhan terpilih biasanya mengandung mineral alami Yang sudah diprosesir alami oleh bebatuan dan diprosesor dilanjut Sehingga tetep mungkni dan aman untuk dikonsumsi Jadi, bantu kembalikan kebutuhan ceranmu dengan aqua dulu","Kebutuhan cerna saat puasa dianalisis dengan membaginya menjadi interval waktu berdasarkan cuaca, yaitu 12 jam saat cuaca panas, 14 jam saat cuaca dingin, dan dua gelas sebelum tidur. Untuk memenuhi kebutuhan tersebut, disarankan untuk minum air putih, khususnya Aqua yang bersumber dari sumur terpilih dan diproses secara alami, sebagai pilihan yang aman dan sehat selama bulan puasa.
Keputusan akhir adalah memilih air putih, terutama Aqua, sebagai minuman ideal untuk memenuhi kebutuhan cerna saat puasa. Air ini dipilih karena sumbernya yang terpercaya dan proses pengolahan yang alami, yang membuatnya menjadi pilihan yang aman dan sehat bagi para penjaga puasa.",,,,Temen gue; Manusia,ceran; aqua,Trust,12,Religi,"ajak, om, puasa, kuala, masjid",astaghfirullahalazim tau teman bilang eh buka puasa buka pas siang pas magip takut fomo astaghfirullahalazim allah akhbar kabiruh eh manusia perintah allah subhanahu whatsapp taala maksud buka puasa siangsiang nama telat sarap buka puasa tantang puasa aus lapar butuh ceran benerbener diperhatiin butuh ceran pas puasa butuh ceran pas puasa pintupintu puasa atur ceran masuk kumpul ceran dehidrasi lemas konsentrasi ajak omong ngangong oke tanya butuh ceran butuh hari sederhana cc kali berat badan orang asa liter hari puasa yasudah bagi caung buka gelas tidur tementemen minum air putih mata air pilih aqua air asal keputuhan pilih kandung mineral alami diprosesir alami bebatuan prosesor lanjut mungkni aman konsumsi bantu kembali butuh ceranmu aqua
728,https://www.instagram.com/reel/DAQaie5ybcg/?igsh=a2FkYnN1bjFhdXNz,Instagram," banyak banget yang nanya sama aku kalau dokter hewan waktu kuliah kita koas gak ya? nah sama seperti jurusan kedokteran lainnya kita koas juga ya setelah kita lulus S1 atau sarjana kedokteran hewan kita ambil koasistensi selama 1,5 sampai dengan 2 tahun pada saat koasistensi kita lebih banyak terjun ke lapangan dan mempraktekkan ilmu-ilmu yang sudah diajarkan pada saat S1 pada saat koasistensi memang akan ada rotasi misalnya 2 bulan kita belajar unggas, lalu 2 bulan berikutnya kita belajar anjing kucing kemudian 2 bulan berikutnya kita belajar kuda, semua akan tergantung dengan peraturan universitas masing-masing pada saat koas itu pressure banget ya karena kita dituntut untuk bisa menyelesaikan kasus manggiri dalam jangka waktu yang singkat ini contohnya, kemarin ada 2 mahasiswa koasistensi dari Uni Brau yang ikut kejahatan dokter-dokter di Dokter Ikan Indonesia di sini mereka akan kita ajarin semua, dimulai dari handling sampai mereka mencoba operasi ikan mas kita berusaha banget untuk kasih bekal ilmu yang cukup buat mereka ada yang mau koas di tempat aku?","Mahasiswa kedokteran hewan sering bertanya tentang proses koasistensi setelah menyelesaikan S1, yang berlangsung selama 1,5 hingga 2 tahun dengan fokus pada praktik lapangan. Selama koasistensi, mahasiswa mengalami rotasi spesialisasi seperti unggas, anjing, kucing, dan kuda, serta diberi tantangan untuk menyelesaikan kasus dengan cepat, misalnya dalam situasi di Universitas Brau di mana mereka belajar dari handling hingga melakukan operasi pada ikan.
Proses koasistensi ini sangat menantang namun sangat penting bagi perkembangan profesional mahasiswa kedokteran hewan. Dengan menghadapi berbagai kasus dan spesialisasi, mahasiswa diberi kesempatan untuk memperdalam pengetahuan dan keterampilan praktis mereka, siap menghadapi berbagai tantangan dalam dunia kedokteran hewan.",,Uni Brau; Dokter Ikan Indonesia,,,,Surprise,8,Perikanan,"ikan, dokter, kali, operasi, pasien",dokter hewan kuliah koas jurus dokter koas lulus sarjana dokter hewan ambil koasistensi koasistensi terjun lapang praktek ilmuilmu ajar koasistensi rotasi ajar unggas ajar anjing kucing ajar kuda gantung atur universitas masingmasing koas tekan tuntut selesai manggiri jangka singkat contoh kemarin mahasiswa koasistensi universitas brau jahat dokterdokter dokter ikan indonesia ajar handling coba operasi ikan kakak usaha kasih bekal ilmu koas
729,https://www.instagram.com/reel/DMMgNtJhcB-/?igsh=ZTd3eHNkYjB0dXRy,Instagram," Bu ibu, bapak-bapak, kalau kalian semua punya kolesterol tinggi, ya tolong juga bersung-makanannya. Ini kita yang dapat bukan NIAAP-NIAAP, ini bolak-balik, bolak-balik, dok pengen cek kolesterol. Ya gak apa-apa mau cek kolesterol. Cuma masanya pasti ditanya, masih suka gak makan jeroh-jerohnya? Masih suka gak makan lemak-lemakan? Gimana olahraganya? Engga, gak dilakuin dok, masih suka makan jeroh-jeroh lemak-lemakan. Tuh, jangan gini dong. Maksud gue begini, kolesterol itu penting buat tubuh kita. Karena kolesterol itu membantu menstabilkan membran sel. Intinya kolesterol itu penting buat tubuh kita, buat hormon dan lain-lain. Makanya sebenarnya tubuh kita secara alami itu memproduksi kolesterol. Cuma jangan kelebihan. Gitu loh, kalo kelebihan jadi bahaya. Dan nurunin kolesterol bukan cuma dari minum obat-obatan doang. Tapi juga dari pola hidup. Kalau ada sekalian makan yang gak dijaga, ya udah tuh, kolesterol numpuk. Jadi itu penakituk, jadi itu penyakit jadur. Makanya sebetulnya pola hidup itu penting. Statin nih yang biasa dikasih api itu merahnya terserah. Itu dia menghambat produksi kolesterol dalam tubuh kita. Tapi kolesterol dari luar itu tetap harus dibatesin. Kalo gak dibatesin, dia gak turun-turun kolesterolnya. Atau misalkan opsi lain deh, pilih misalkan ada minuman yang mengandung plant-sandle ester. Apa itu fungsinya plant-sandle ester? Dia itu kayak menghambat penyakapan kolesterol dari usus halus. Kalo lu mau minum-minumannya mengandung PSE, itu diminumnya abis makan. Usahain minumnya itu rutin. Akhirnya kolesterolnya bisa turun karena kehambat penyakitannya. Dan serak klinis emang udah teruji. Dan lo kalo liat di kemasannya, dia termasuk endah gula. Sama setau ga minuman yang mengandung PSE ini, bisa lo beli dimanapun. Itu misalkan kayak king apdi itu juga minum gituan. Nah, tapi yang paling penting adalah kurangin asupan kolesterolnya. Dari jerauan, dari lemak-lemaknya, lemak hewani gitu loh. Dan jangan lupa olahraga. Jangan sampai anda semua kena penyakit jantung, kena penyakit keburut lambat gitu.","Dokter menekankan pentingnya kontrol kolesterol melalui pola hidup sehat dan diet seimbang, termasuk mengurangi konsumsi makanan kaya lemak hewani dan meningkatkan aktivitas fisik. Selain itu, disarankan untuk mengatur asupan kolesterol dari makanan dan menggunakan obat statin untuk menghambat produksi kolesterol dalam tubuh. Alternatif lain yang dapat digunakan adalah minuman dengan plant-sandle ester yang membantu menghambat penyakit kolesterol di usus halus.",king apdi,,,Bu ibu; Dok,Statin; plant-sandle ester; king apdi,Trust,1,Kebugaran,"latih, otot, kali, gera, pakai",bapakbapak kolesterol tolong bersungmakanannya niaapniaap bolakbalik bolakbalik dok cek kolesterol apaapa cek kolesterol masa suka makan jerohjerohnya suka makan lemaklemakan olahraga dilakuin dok suka makan jerohjeroh lemaklemakan maksud kolesterol tubuh kolesterol bantu stabil membran sel inti kolesterol tubuh hormon lainlain tubuh alami produksi kolesterol lebih loh lebih bahaya nurunin kolesterol minum obatobatan doang pola hidup makan jaga kolesterol numpuk penakituk sakit jadur pola hidup statin kasih api merah serah hambat produksi kolesterol tubuh kolesterol dibatesin dibatesin turunturun kolesterol pilih deh pilih minum kandung plantsandle ester fungsi plantsandle ester hambat sakap kolesterol usus halus minumminumannya kandung pse minum habis makan usahain minum rutin kolesterol turun hambat sakit serak klinis uji lihat kemas endah gula tau minum kandung pse beli mana king apdi minum begitu kurang asupan kolesterol jerau lemaklemaknya lemak hewani loh lupa olahraga kena sakit jantung kena sakit burut lambat
730,https://www.instagram.com/reel/DAf3elTy1yM/?igsh=MWhiNDIwMzA4ZnBmMw==,Instagram, cari dokter ikan? sama sekali gak mudah sering kali aku dapet klien yang ikannya sakit satu kolam contohnya ikan-ikan ini populasi kolamnya ada 30 ekor semuanya gak mau makan ikan akhirnya dievakuasi semua di tempat karantina sementara kolam airnya full kita ganti dan kita riset ikan-ikan yang dikarantina aku pisahkan berdasarkan gejala klinis yang gejalnya paling parah aku jadikan satu di satu tempat ikan-ikan inilah yang aku terapi paling intensif apakah kasus ini bisa selesai dalam jangka waktu satu atau dua hari? jawabannya tentu saja tidak aku dan tim dokter aku butuh waktu selama 3 minggu untuk menyelesaikan kasus ini selama 1-2 hari kita rutin visit ke tempat klien untuk observasi dan memakukan pengobatan apakah semuanya bisa berhasil kami selamatkan? tentu saja tidak yang bertahan kurang lebih hanya 18 ekor beberapa ikan yang menunjukkan gejala klinis paling parah justru yang selamat yang insangnya sudah nekrosis atau busuk sebanyak 70% sampai hari ini masih hidup setelah sudah selesai pengobatan ikan satu per satu kita rilis kembali ke kolam ikan terlihat sudah lebih lincah dan yang gak kalah penting ikan sudah mau makan aku dan owner ngerasa happy banget setelah 3 minggu perjuangan,"Percakapan ini membahas kasus ikan di kolam dengan populasi 30 ekor yang mengidap penyakit dan dievakuasi ke tempat karantina. Setelah dipisahkan berdasarkan gejala klinis dan diterapi intensif selama 3 minggu oleh tim dokter, hanya sekitar 18 ekor dari 30 ekor ikan yang berhasil diselamatkan. Ikan-ikan yang sembuh tampak lebih lincah dan mulai makan lagi, menyebabkan klien dan pemilik ikan merasa sangat senang dengan hasilnya.
Hasil akhir dari upaya penanganan kasus ini adalah bahwa meskipun usaha dilakukan secara intensif, tingkat keselamatan ikan tetap rendah dengan hanya 18 ekor dari 30 ekor ikan berhasil diselamatkan. Namun, peningkatan kondisi ikan yang berhasil sembuh menjadi lebih lincah dan mulai makan kembali memberikan harapan positif bagi klien dan pemilik ikan.",,,,Klien; Owner,,Surprise,8,Perikanan,"ikan, dokter, kali, operasi, pasien",cari dokter ikan mudah kali klien ikan sakit kolam contoh ikanikan populasi kolam ekor makan ikan evakuasi karantina kolam air penuh ganti riset ikanikan karantina pisah dasar gejala klinis gejalnya parah jadi ikanikan terapi intensif selesai jangka jawab grup dokter butuh minggu selesai rutin visit klien observasi paku obat hasil selamat tahan ekor ikan gejala klinis parah selamat insang nekrosis busuk hidup selesai obat ikan rilis kolam ikan lincah kalah ikan makan owner senang minggu juang
731,https://www.instagram.com/reel/DMB-jFDhexG/?igsh=MTJneDEyNHZxeGNvMg==,Instagram," Coba kamu bisa gak kukuruyoknya yang berdua gitu? UUUUU Nah, coba lagi UUUU Lagi Azik, sekali lagi Azik, sekali lagi UUUU Haseng","Percakapan tersebut berkisar pada latihan vokal yang sederhana namun efektif. Penypeaker memandu pendengar melalui serangkaian latihan, mulai dari mengucapkan ""kukuruyok"" dengan cara khusus, kemudian mengulanginya beberapa kali dengan variasi ""UUUU"" dan ""Azik"". Tujuan utamanya adalah untuk meningkatkan kontrol vokal dan kekuatan suara. Hasil akhir dari latihan ini adalah kata ""Haseng"", yang digunakan sebagai penutup dan juga sebagai contoh penggunaan vokal yang telah ditingkatkan.",,,,,,Joy,-1,Lainnya,"indonesia, main, kasih, coba, pakai",coba kukuruyoknya dua uuuuu coba uuuu azik azik uuuu haseng
732,https://www.instagram.com/reel/C_fE3M7yLww/?igsh=bDdxaTU3cGxpZDMx,Instagram," Dokter hewan pasiennya kuda udah biasa Kalo pasiennya kuda laut udah pernah liat belum? Di video kali ini aku mau nyeritain pasien kuda laut yang terkena gas bubble disease Jadi kuda laut ini berenangnya tidak bisa normal karena memang ada kelebihan gas pada kantongnya Kasus ini kebetulan ditangani oleh kolega aku, Dr. Alex di New York Liau memang request kasus ini untuk di-share untuk bahan belajar pada dokter hewan di Indonesia Yang membuat aku umis, penanganan gas bubble disease ini adalah pemasangan katheter Katheter dipasang tujuannya untuk melepaskan gas yang terperangkap di dalam kantong Setelah katheternya dipasang, kuda laut bisa berenang kembali secara normal Dunia kedokteran ikan ternyata masih sangat luas ya Soon aku akan expand rawat inap untuk ikan air laut juga","Pasiennya adalah kuda laut yang mengidap gas bubble disease, sebuah kondisi langka yang menyebabkan gas terperangkap dalam kantong tubuh kuda laut. Kasus ini berhasil ditangani oleh Dr. Alex di New York dengan menggunakan metode pemasangan katheter untuk melepaskan gas tersebut, sehingga kuda laut dapat berenang normal kembali. Untuk mendukung pengetahuan medis hewan di Indonesia, Dr. Alex menyarankan bahwa kasus ini harus dibagikan sebagai bahan belajar bagi dokter-dokter hewan di negara tersebut.",,New York; Indonesia,,Dokter hewan; Dr. alex; Liau; Dokter hewan,katheter; katheternya,Surprise,8,Perikanan,"ikan, dokter, kali, operasi, pasien",dokter hewan pasien kuda pasien kuda laut lihat video kali nyeritain pasien kuda laut kena gas bubble disease kuda laut renang normal lebih gas kantong tangan kolega alex york liau dishare bahan ajar dokter hewan indonesia umis tangan gas bubble disease pasang katheter katheter pasang tuju lepas gas perangkap kantong katheternya pasang kuda laut renang normal dunia dokter ikan luas soon expand rawat inap ikan air laut
733,https://www.instagram.com/reel/DLMvuIku2O_/?igsh=MXIzNDNuamFpZnRlZg==,Instagram," Guys gue mau cerita, jadi kan selama sebulan ini gue pake alat untuk ngecek gula selama 15 hari berterut-terut Tapi bukan alat yang ngecek gula cetekan gitu loh Tapi dia cukup ngecekin sekali di perut dan ya udah bisa dibawa aktivitas Gue tuh bawa kayak buat makan, minum, mandi, ngejim, sampe dengan sauna tuh masih gue pake tuh alat itu Dan ya udah berfungsi normal dan dia nunjukin kada gula gue selama 24 jam Dan hasilnya keluar tiap 3 menit sekali lewat aplikasinya Dan somehow ya gue tuh jadi lebih aware dengan kada gula gue Karena biasanya gue kan kalau bangun tidur cenderung lebih lemes ya Ternyata pas gue cek gula gue itu kalau pas pagi-pagi cenderung lebih rendah Makanya biasanya kalau gula gue kurang dari 90 gue udah nyiapin cemilan buat gue makan Dan menurut gue alat ini berguna banget buat kalian yang pengen monitor kada gula Mungkin terutama yang punya diabetes tipe 1 atau tipe 2 Atau mungkin orang tua yang punya atau mungkin saudaranya yang punya diabetes tipe 1 atau tipe 2 Karena kan biasanya orang dengan diabetes kada gulanya kan fluktuatif ya, nektron-nektron Nah ini bisa ngebantu untuk memonitoring kada gula Atau juga hasilnya tuh bisa dilihat kayak misalkan abis makan sesuatu jadinya tinggi Nah itu bisa jadi patokan tuh buat menghindari makan-makanan yang bisa menyebabkan sukses paik atau lonjakan kada gula Dan banyak banget orang di Indonesia ini yang ga tahu kalau misalkan komplikasi dari penyakit gula itu banyak Dan kebanyakan baru ketahuan pas udah parah-parahnya Komplikasi dari penyakit gula bukan cuma kaki yang luka kaga semu-semu, engga, engga itu tapi banyak Misalkan kekusaran saraf bola mata kita sebutnya retinopati diabeticum Kekusaran saraf tepi, jadi biasanya tangan tuh gampang kesemutan Atau bahkan yang parah-parah tuh misalnya kekusaran pada ginjala Jadi sebenarnya di dunia yang semakin instant ini yang banyak orang kena diabetes Tolonglah kita perbaikin pola hidup, makan makanan yang sehat, makan secara teratur Luangin waktu buat olahraga, minimal 30 menit sehari aja Dan kalau misalnya ada dananya jangan lupa MCU, medical check up, liat kondisi tubuhnya Karena sebetulnya kita mencegah itu lebih baik dibandingkan mengobati Jangan lupa pola hidup diperhatikan, olahraga yang cukup kalau ada dananya jangan lupa MCU Karena monitoring kesehatan tuh emang sangat penting, oke?","Pendiri percakapan menggunakan alat cek gula darah selama sebulan, yang memberikan data gula darah 24 jam setiap 3 menit melalui aplikasi. Alat ini membantu pendiri memahami variabilitas gula darah, khususnya pada pagi hari, dan merekomendasikannya kepada orang-orang yang ingin memantau gula darah, terutama penderita diabetes tipe 1 atau 2. Alat ini juga efektif dalam mencegah peningkatan gula darah setelah makan.",,Indonesia,,Orang tua; Saudaranya,MCU,Proud,1,Kebugaran,"latih, otot, kali, gera, pakai",teman cerita bulan pakai alat ecek gula berterutterut alat ecek gula cetek loh ngecekin perut bawa aktivitas bawa makan minum mandi ngejim sauna pakai alat fungsi normal nunjukin kada gula jam hasil menit aplikasi aware kada gula bangun tidur cenderung lemes pas cek gula pas pagipagi cenderung rendah gula nyiapin cemilan makan alat guna monitor kada gula diabetes tipe tipe orang tua saudara diabetes tipe tipe orang diabetes kada gula fluktuatif nektronnektron bantu memonitoring kada gula hasil habis makan patok hindar makanmakanan sebab sukses paik lonjak kada gula orang indonesia komplikasi sakit gula banyak tahu pas parahparahnya komplikasi sakit gula kaki luka semusemu sar saraf bola mata retinopati diabeticum sar saraf tepi tangan gampang semut parahparah sar ginjala dunia instant orang kena diabetes tolong baik pola hidup makan makan sehat makan atur luangin olahraga minimal menit hari dana lupa mcu medical cek lihat kondisi tubuh cegah banding obat lupa pola hidup perhati olahraga dana lupa mcu monitoring sehat oke
734,https://www.instagram.com/reel/C-j1feey-EQ/?igsh=MWJqNmw0dDZwdW1yeQ==,Instagram," Hah, dokter aku kesungat ikan pari! Jadi kemarin aku dapat pasien ikan pari jenisnya back diamond badannya banyak luka-luka karena triometical injury atas persetujuan owner ikan aku rawat dirawat inap luka-lukanya rutin kita bersihkan setiap hari beberapa luka tumbuh jamurnya kita bersihkan juga setiap hari gak lupa aku berikan antibiotik, antiradang, dan vitamin ikan pari gak hanya air laut saja tapi juga ada fresh water stingray stingnya beracun juga loh tapi gak high venom dokter Amel waktu lagi mau nyerot gak sengaja jarinya ini jaraknya terlalu dekat sama ikannya jadi lah dicium deh dia sama ikan pari tapi karena memang ikan pari ini gak high venom efeknya gak akan sehebat seperti kalau kita kesengat ikan pari yang air laut katanya sih bakal demam 3 hari aku sempet panik banget awalnya soalnya dokter Amel sempet ngerasa mati rasa di bagian jempolnya tapi sekarang dia baik-baik aja kok yah mungkin ini yang namanya resiko pekerjaan","Pasien ikan pari jenis back diamond yang mengalami luka-luka akibat triometical injury dirawat intensif di klinik. Setiap hari, luka-lukanya dibersihkan dan diberi antibiotik, anti-inflamasi, serta vitamin untuk pemulihan. Selain itu, dokter Amel mengalami insiden dicium ikan pari, walaupun ikan tersebut tidak memiliki racun tinggi, insiden ini cukup menimbulkan kepanikan sementara pada dokter. Namun, kondisi dokter kini telah sepenuhnya pulih.
Hasil akhir dari perawatan ikan pari tersebut adalah peningkatan kondisi pasien setelah beberapa hari perawatan intensif, dan kesehatan dokter Amel kembali normal setelah insiden dicium ikan pari.",,,,Dokter; Dokter amel,,Surprise,8,Perikanan,"ikan, dokter, kali, operasi, pasien",hah dokter kesungat ikan pari kemarin pasien ikan pari jenis diamond badan lukaluka triometical injury tuju owner ikan rawat rawat inap lukalukanya rutin sih luka tumbuh jamur sih lupa antibiotik antiradang vitamin ikan pari air laut segar water stingray stingnya racun loh high venom dokter amel nyerot sengaja jari jarak ikan cium deh ikan pari ikan pari high venom efek hebat sengat ikan pari air laut demam panik dokter amel mati jempol baikbaik nama resiko kerja
