Id,Video,Emotion,emotion_clean,emotion_label,video_path
323,https://www.instagram.com/reel/C7HBU_XPxmC/?igsh=cWx4dDN5c2VoOTls,Surprise,Surprise,3,../data/raw/videos/Surprise/323.mp4
324,https://www.instagram.com/reel/DKoahGuRUGB/?igsh=a3plZWs0cWx0ZWRz,Surprise,Surprise,3,../data/raw/videos/Surprise/324.mp4
325,https://www.instagram.com/reel/C166gkuSDof/?igsh=ejhrbjRwcXFtdmU2,Surprise,Surprise,3,../data/raw/videos/Surprise/325.mp4
326,https://www.instagram.com/reel/DKlkEsmSp2m/?igsh=bnd3MnYyY3g0ZXZ4,Proud,Proud,0,../data/raw/videos/Proud/326.mp4
327,https://www.instagram.com/reel/C429IqZNFFM/?igsh=MXEwY3lndWEwODU1MA==,Surprise,Surprise,3,../data/raw/videos/Surprise/327.mp4
328,https://www.instagram.com/reel/DGmzQ0Nyjlo/?igsh=MW5scHM5ZzNpNGlrOQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/328.mp4
329,https://www.instagram.com/reel/DM7mvB-yh3a/?igsh=ZWx5bHd1dnFpcjBo,Joy,Joy,2,../data/raw/videos/Joy/329.mp4
330,https://www.instagram.com/reel/DHuzjz-yZON/?igsh=MWViYjBtbDg4bGEwcQ==,Joy,Joy,2,../data/raw/videos/Joy/330.mp4
331,https://www.instagram.com/reel/C9uSnn4yIed/?igsh=MWVmbGYzcmR0MzFibw==,Surprise,Surprise,3,../data/raw/videos/Surprise/331.mp4
332,https://www.instagram.com/reel/C7Th3O_SMo_/?igsh=azVseHdna29mZW8w,Surprise,Surprise,3,../data/raw/videos/Surprise/332.mp4
333,https://www.instagram.com/reel/C9l-N3VyaRp/?igsh=b2N3amd1NWduZmRz,Surprise,Surprise,3,../data/raw/videos/Surprise/333.mp4
334,https://www.instagram.com/reel/C219ewlJWmN/?igsh=MWt2NWN1dG5zYW1xdA==,Trust,Trust,1,../data/raw/videos/Trust/334.mp4
335,https://www.instagram.com/reel/C2OhxcdSOZ7/?igsh=MXhmYmYwenJ1MThieA==,Surprise,Surprise,3,../data/raw/videos/Surprise/335.mp4
336,https://www.instagram.com/reel/C8HUehCSH9y/?igsh=MWs4MDZrOHVzZzExcg==,Surprise,Surprise,3,../data/raw/videos/Surprise/336.mp4
337,https://www.instagram.com/reel/C9wKwPpSfOn/?igsh=MXh5d3l5dHRlOXJ6ZA==,Surprise,Surprise,3,../data/raw/videos/Surprise/337.mp4
338,https://www.instagram.com/reel/C9AAAeSS1qm/?igsh=ZGxwMzJvcTE4MXRw,Surprise,Surprise,3,../data/raw/videos/Surprise/338.mp4
339,https://www.instagram.com/reel/DAp9h5-tsxa/?igsh=MTk0MDNuNzZxcXBwZQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/339.mp4
340,https://www.instagram.com/reel/C3pEeaaS7oG/?igsh=azlzYWJpbjR2eGc1,Surprise,Surprise,3,../data/raw/videos/Surprise/340.mp4
341,https://www.instagram.com/reel/C0l49jmyA52/?igsh=MTNsZ3o0bWlleDYwZw==,Proud,Proud,0,../data/raw/videos/Proud/341.mp4
342,https://www.instagram.com/reel/C912wNXS2Ma/?igsh=MTM0bzkwcDBuM2liYQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/342.mp4
343,https://www.instagram.com/reel/C5iAg4arHiQ/?igsh=MWgxYjkyZncxbTVmag==,Anger,Anger,7,../data/raw/videos/Anger/343.mp4
344,https://www.instagram.com/reel/DI50BT5y4Hb/?igsh=MTViNHhxejBhZnl3dg==,Surprise,Surprise,3,../data/raw/videos/Surprise/344.mp4
345,https://www.instagram.com/reel/DE1HlaaS03V/?igsh=MTNyd2J6OGpzbXhqMg==,Trust,Trust,1,../data/raw/videos/Trust/345.mp4
346,https://www.instagram.com/reel/C_xrYxqgSp8/?igsh=YWR5eGFlbzA5ZzBq,Surprise,Surprise,3,../data/raw/videos/Surprise/346.mp4
347,https://www.instagram.com/reel/DM-If0OyMrx/?igsh=MWoxZnZzOTl4a2psNA==,Surprise,Surprise,3,../data/raw/videos/Surprise/347.mp4
348,https://www.instagram.com/reel/C_2iOlQygzj/?igsh=ZDBpbTZncDc0NDBu,Proud,Proud,0,../data/raw/videos/Proud/348.mp4
349,https://www.instagram.com/reel/C96dU_ESVLA/?igsh=MXRoOHljMm5mNDRsNQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/349.mp4
350,https://www.instagram.com/reel/DLPaRzgz3PT/?igsh=MW4yNnZjb3NsejMzZg==,Trust,Trust,1,../data/raw/videos/Trust/350.mp4
351,https://www.instagram.com/reel/C678u8PrEqV/?igsh=aG83czhwZXlyajdq,Surprise,Surprise,3,../data/raw/videos/Surprise/351.mp4
352,https://www.instagram.com/reel/DME_qnczF2Y/?igsh=dTJrbnk4MTdnam92,Surprise,Surprise,3,../data/raw/videos/Surprise/352.mp4
353,https://www.instagram.com/reel/C9O5vosydAJ/?igsh=MXE5Z2x0Zjd5cHRveg==,Surprise,Surprise,3,../data/raw/videos/Surprise/353.mp4
354,https://www.instagram.com/reel/C4AE88eSl1g/?igsh=YzRqZHUwM2xnbHNv,Proud,Proud,0,../data/raw/videos/Proud/354.mp4
355,https://www.instagram.com/reel/DK_a9aazNPI/?igsh=MWJkNzhiamwwbjBxYw==,Trust,Trust,1,../data/raw/videos/Trust/355.mp4
356,https://www.instagram.com/reel/C3hOMl-xrZM/?igsh=ZDJ0aDVwNmwxOWVy,Surprise,Surprise,3,../data/raw/videos/Surprise/356.mp4
357,https://www.instagram.com/reel/C7gsk4eSpe0/?igsh=YW1wdzRqMDRlODFh,Trust,Trust,1,../data/raw/videos/Trust/357.mp4
358,https://www.instagram.com/reel/C85yjQUSK3w/?igsh=MXIxd2hneXNlZDV1cQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/358.mp4
359,https://www.instagram.com/reel/DMEz84OyvC1/?igsh=bjA5dGVkeGtxMmM1,Anger,Anger,7,../data/raw/videos/Anger/359.mp4
360,https://www.instagram.com/reel/C3ZwNdMS3F8/?igsh=dm5xY2l0cG5rcDF3,Trust,Trust,1,../data/raw/videos/Trust/360.mp4
361,https://www.instagram.com/reel/DNIHSEMSNfW/?igsh=eTNlbzY2NmV3bmdo,Surprise,Surprise,3,../data/raw/videos/Surprise/361.mp4
362,https://www.instagram.com/reel/C88qHd7y-BT/?igsh=MWplejY1cWw2NGFnMg==,Trust,Trust,1,../data/raw/videos/Trust/362.mp4
363,https://www.instagram.com/reel/C8bZNf8piGK/?igsh=MTlmajA4OTNram1jeA==,Surprise,Surprise,3,../data/raw/videos/Surprise/363.mp4
364,https://www.instagram.com/reel/C9ruCj2NU48/?igsh=bmFtMmVudjFlMGYw,Surprise,Surprise,3,../data/raw/videos/Surprise/364.mp4
365,https://www.instagram.com/reel/C6QVpj1rLCi/?igsh=MTVqdmMwcnFkdHFqZg==,Proud,Proud,0,../data/raw/videos/Proud/365.mp4
366,https://drive.google.com/file/d/1XfK7VwPpb4ZVM5msAaGdKpZh1hjWNAgp/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/366.mp4
367,https://drive.google.com/file/d/1NLuJi9iI8LzIWOFlSJVIHuaspBpzKTOu/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/367.mp4
368,https://drive.google.com/file/d/1MjA5r9wB619NBT5Or235HhNaVZ7HEMhe/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/368.mp4
369,https://drive.google.com/file/d/1GZb1QrS9XT4ZGhxp6fq9qHruexrUgaTX/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/369.mp4.part
370,https://drive.google.com/file/d/1TSulhJrWMWP0gmF6kDfqRlRwE0OquY70/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/370.mp4
371,https://drive.google.com/file/d/1DnHUua7-RtEsYNNU1VFjP5cOwRwvqB_o/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/371.mp4
372,https://drive.google.com/file/d/13Rmu2Lsg0Kg-7IUXpai5lmdPGDMl6VWp/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/372.mp4
373,https://drive.google.com/file/d/1atFJ7NdIi85K4Q8xqKtumuqbXh9MI46S/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/373.mp4
374,https://drive.google.com/file/d/1PcmHcT9jRbICD5l0cMXj8U09riBuCn0E/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/374.mp4
375,https://drive.google.com/file/d/12vCO6h3yuOWkXrsIg9KGex6rQhaoyfzG/view?usp=drive_link,Sadness,Sadness,5,../data/raw/videos/Sadness/375.mp4
376,https://drive.google.com/file/d/18VM0IKeONjgaxuHj1xxhJPPskoO7oN4C/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/376.mp4
377,https://drive.google.com/file/d/1UST7Jk52PQpIHKR8R42KN0Txip3jLYUX/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/377.mp4
378,https://drive.google.com/file/d/1gv8ATmJJuC9zh7O__cTM-84vumtdCByU/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/378.mp4
379,https://drive.google.com/file/d/13K7o4RfQZj8NSVyvR31S5zn4LKchxeyZ/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/379.mp4
380,https://drive.google.com/file/d/1rpAoVyWkv1g8-ennorDmvMbMONApc1yi/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/380.mp4
381,https://drive.google.com/file/d/14tH60NXcdsU5vE1ZP2_Tle_qDX8ALL-4/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/381.mp4
382,https://drive.google.com/file/d/1DCP3G6YU6YeRRItM-2J8w2v2H_WJ_wah/view?usp=drive_link,Joy,Joy,2,../data/raw/videos/Joy/382.mp4
383,https://drive.google.com/file/d/11QUEKO-d11n3eRg3IxcAU3Ppu9dtVTHJ/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/383.mp4
384,https://drive.google.com/file/d/1TZiC-jU1Gq2NW3tRTdiFgy6GgfqLmxdl/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/384.mp4
385,https://drive.google.com/file/d/1uO88nbGfXcPblVLxHpOlFCRf80wDPVxU/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/385.mp4
386,https://drive.google.com/file/d/18Pa253imVyYnCQ1Br3jM2Hn29Nbx0rH0/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/386.mp4
387,https://drive.google.com/file/d/1koJHh96MgfWI4vm96xGiPDS0wslvM2r_/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/387.mp4
388,https://drive.google.com/file/d/1_IPDdNJ7xPFvWHy2-px1Pa7Qrj48aIWp/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/388.mp4
389,https://drive.google.com/file/d/1qAT4f_bKmaiLzUtmik8zSuMcv-ZPCgom/view?usp=drive_link,Neutral,Neutral,4,../data/raw/videos/Neutral/389.mp4
390,https://drive.google.com/file/d/1lbnA57scQfUs1NtxPzdfc8lNxCN7EskH/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/390.mp4
391,https://drive.google.com/file/d/1cNDwATeNRYBNEy5bp_RWZTwdNCgyU730/view?usp=drive_link,Neutral,Neutral,4,../data/raw/videos/Neutral/391.mp4
392,https://drive.google.com/file/d/1MGqgewMa4G3Jo-K5vHcKnmHRbYc3cxX-/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/392.mp4
393,https://drive.google.com/file/d/1sQ5YuTsgyWV6iUdtxPN3PcYZzI_WmTSd/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/393.mp4
394,https://drive.google.com/file/d/1zwprulKsqNYyLDn40h1Of-iKmfy9KPem/view?usp=drive_link,Sadness,Sadness,5,../data/raw/videos/Sadness/394.mp4
395,https://drive.google.com/file/d/1IyQWxwm75mMTNxF2X1K6MpU1DqKloGxc/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/395.mp4
396,https://drive.google.com/file/d/1QEe9IVsQPVznXT9Sq2AvtxWRglgbL8u8/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/396.mp4
397,https://drive.google.com/file/d/1aJVMO-4PF8IbcZEuBcdMDDZXH0HvvQ7Z/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/397.mp4
398,https://drive.google.com/file/d/1w-TQaLmAmRWnegKNoVEioBMkDb_QOrgE/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/398.mp4
399,https://drive.google.com/file/d/1fkhY54gBd6_h0YAjEx9GcfX02kRHWHf5/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/399.mp4
400,https://drive.google.com/file/d/1gyvS8u2NWqkXGd-QkuhC6mw_6nNfM54M/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/400.mp4
401,https://drive.google.com/file/d/1kc5oblML5Q987meXXOGLhg7QT0EcXUQE/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/401.mp4
402,https://drive.google.com/file/d/1kHfCc-bx0BcSGHP_rBe0KOdhWO4rlULD/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/402.mp4
403,https://drive.google.com/file/d/1TK2wTHE8nH_FbFsjTqMmLHCdc5J8gvAC/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/403.mp4
404,https://drive.google.com/file/d/1jz7UG4G8a5BgWRpDkwG4BMrbtUwgqz_1/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/404.mp4
405,https://www.instagram.com/reel/DMu9O1CP_cc/,Proud,Proud,0,../data/raw/videos/Proud/405.mp4
406,"https://www.instagram.com/reel/DK_wDh1hwRG/
",Sadness,Sadness,5,../data/raw/videos/Sadness/406.mp4
407,https://www.instagram.com/reel/DKbi4zyvG3T/,Surprise,Surprise,3,../data/raw/videos/Surprise/407.mp4
408,https://www.instagram.com/reel/DKgtvrVu3yw/,Anger,Anger,7,../data/raw/videos/Anger/408.mp4
409,https://www.instagram.com/reel/DKdef95Pp2Q/,Trust,Trust,1,../data/raw/videos/Trust/409.mp4
410,https://www.instagram.com/reel/DJ9CDZnB6Em/,Anger,Anger,7,../data/raw/videos/Anger/410.mp4
411,https://www.instagram.com/reel/DKVP0IxzhnY/,Surprise,Surprise,3,../data/raw/videos/Surprise/411.mp4
412,https://www.instagram.com/reel/DJhUFq8vZQK/,Anger,Anger,7,../data/raw/videos/Anger/412.mp4
413,https://www.instagram.com/reel/DNAirf9Pqyy/,Surprise,Surprise,3,../data/raw/videos/Surprise/413.mp4
414,https://www.instagram.com/reel/DJdL3I_vyn7/,Joy,Joy,2,../data/raw/videos/Joy/414.mp4
415,https://www.instagram.com/reel/DJ5sGBJPo-t/,Joy,Joy,2,../data/raw/videos/Joy/415.mp4
416,https://www.instagram.com/reel/DJsXnLOha8u/,Joy,Joy,2,../data/raw/videos/Joy/416.mp4
417,https://www.instagram.com/reel/DJvbFIVvlxT/,Surprise,Surprise,3,../data/raw/videos/Surprise/417.mp4
418,https://www.instagram.com/reel/DAaxBJBSZ1K/?utm_source=ig_web_copy_link,Surprise,Surprise,3,../data/raw/videos/Surprise/418.mp4
419,https://www.instagram.com/reel/DJ_pmxePpO0/,Sadness,Sadness,5,../data/raw/videos/Sadness/419.mp4
420,https://www.instagram.com/reel/DMXTZgrPSvm/,Surprise,Surprise,3,../data/raw/videos/Surprise/420.mp4
421,https://www.instagram.com/tv/CCOSpdujJ4k/,Proud,Proud,0,../data/raw/videos/Proud/421.mp4
422,https://www.instagram.com/reel/DJ3wmd7PCCv/,Trust,Trust,1,../data/raw/videos/Trust/422.mp4
423,https://www.instagram.com/reel/DJ9CRHlPX1f/,Surprise,Surprise,3,../data/raw/videos/Surprise/423.mp4
424,https://www.instagram.com/reel/DMHoJzjPQxD/,Surprise,Surprise,3,../data/raw/videos/Surprise/424.mp4
425,https://www.instagram.com/reel/DCTGsD5BY8_/,Surprise,Surprise,3,../data/raw/videos/Surprise/425.mp4
426,https://www.instagram.com/reel/C9ecLnSOrIV/,Proud,Proud,0,../data/raw/videos/Proud/426.mp4
427,https://www.instagram.com/reel/DJxLuIuzx1u/,Anger,Anger,7,../data/raw/videos/Anger/427.mp4
428,https://www.instagram.com/reel/DKhARZmvGaY/,Joy,Joy,2,../data/raw/videos/Joy/428.mp4
429,https://www.instagram.com/reel/DIPxjcdSdYv/,Proud,Proud,0,../data/raw/videos/Proud/429.mp4
430,https://www.instagram.com/reel/DJiX-UIvH9_/,Surprise,Surprise,3,../data/raw/videos/Surprise/430.mp4
431,https://www.instagram.com/reel/DJwP5StPWix/,Proud,Proud,0,../data/raw/videos/Proud/431.mp4
432,https://www.instagram.com/reel/DJx3eoqvDxX/,Proud,Proud,0,../data/raw/videos/Proud/432.mp4
433,https://www.instagram.com/reel/DNIZu8tJJmt/,Surprise,Surprise,3,../data/raw/videos/Surprise/433.mp4
434,https://www.instagram.com/reel/Cv1eEmSs7DX/,Proud,Proud,0,../data/raw/videos/Proud/434.mp4
435,https://www.instagram.com/reel/DJrKhl0tg2k/,Proud,Proud,0,../data/raw/videos/Proud/435.mp4
436,https://www.instagram.com/reel/DMKM3ChP24e/,Proud,Proud,0,../data/raw/videos/Proud/436.mp4
437,https://www.instagram.com/reel/DLJqzGNPgfT/,Joy,Joy,2,../data/raw/videos/Joy/437.mp4
438,https://www.instagram.com/reel/DL99KPdPUlQ/,Surprise,Surprise,3,../data/raw/videos/Surprise/438.mp4
439,https://www.instagram.com/reel/DNE3DrKvBLU/,Surprise,Surprise,3,../data/raw/videos/Surprise/439.mp4
440,https://www.instagram.com/reel/DMyvip8SNKp/,Proud,Proud,0,../data/raw/videos/Proud/440.mp4
441,https://www.instagram.com/reel/DJrZS4wvzA1/,Surprise,Surprise,3,../data/raw/videos/Surprise/441.mp4
442,https://www.instagram.com/reel/DLTsRcnTYOy/,Proud,Proud,0,../data/raw/videos/Proud/442.mp4
443,https://www.instagram.com/reel/DCwMSoDNbxa/,Surprise,Surprise,3,../data/raw/videos/Surprise/443.mp4
444,https://www.instagram.com/reel/DNIZ-Qryj6Z/,Surprise,Surprise,3,../data/raw/videos/Surprise/444.mp4
445,https://www.instagram.com/moladin_id/reel/DDlSrZYSvAN/,Surprise,Surprise,3,../data/raw/videos/Surprise/445.mp4
446,https://www.instagram.com/moladin_id/reel/DKcEvw-yNJd/,Surprise,Surprise,3,../data/raw/videos/Surprise/446.mp4
447,https://www.instagram.com/moladin_id/reel/DElz8FpS2rg/,Surprise,Surprise,3,../data/raw/videos/Surprise/447.mp4
448,https://www.instagram.com/moladin_id/reel/DEm23d2yzeu/,Surprise,Surprise,3,../data/raw/videos/Surprise/448.mp4
449,https://www.instagram.com/reel/DKji0r6SU40/,Surprise,Surprise,3,../data/raw/videos/Surprise/449.mp4
450,https://www.instagram.com/moladin_id/reel/DH0pH5vSZQy/,Surprise,Surprise,3,../data/raw/videos/Surprise/450.mp4
451,https://www.instagram.com/reel/DG5nD_aykGo/,Surprise,Surprise,3,../data/raw/videos/Surprise/451.mp4
452,https://www.instagram.com/reel/DKzV_YByh1A/,Surprise,Surprise,3,../data/raw/videos/Surprise/452.mp4
453,https://www.instagram.com/reel/DMzRtsgS7CM/,Surprise,Surprise,3,../data/raw/videos/Surprise/453.mp4
454,https://www.instagram.com/moladin_id/reel/DFXxK6cSSuh/,Trust,Trust,1,../data/raw/videos/Trust/454.mp4
455,https://www.instagram.com/moladin_id/reel/DMxYMsNSZ5x/,Proud,Proud,0,../data/raw/videos/Proud/455.mp4
456,https://www.instagram.com/moladin_id/reel/DMppfoHSJ_I/,Proud,Proud,0,../data/raw/videos/Proud/456.mp4
457,https://www.instagram.com/moladin_id/reel/DC5s_nJS-Df/,Surprise,Surprise,3,../data/raw/videos/Surprise/457.mp4
458,https://www.instagram.com/moladin_id/reel/DMus1qdh63R/,Surprise,Surprise,3,../data/raw/videos/Surprise/458.mp4
459,https://www.instagram.com/reel/DJWYRiby-cY/,Proud,Proud,0,../data/raw/videos/Proud/459.mp4
460,https://www.instagram.com/reel/DLZoJ8CytTe/,Surprise,Surprise,3,../data/raw/videos/Surprise/460.mp4
461,https://www.instagram.com/moladin_id/reel/DDq5sbiSdfx/,Trust,Trust,1,../data/raw/videos/Trust/461.mp4
462,https://www.instagram.com/reel/DH5DVpFyEXV/,Trust,Trust,1,../data/raw/videos/Trust/462.mp4
463,https://www.instagram.com/reel/DDFCBDQS1J3/,Surprise,Surprise,3,../data/raw/videos/Surprise/463.mp4
464,https://www.instagram.com/moladin_id/reel/DM2G4Yny06x/,Trust,Trust,1,../data/raw/videos/Trust/464.mp4
465,https://www.instagram.com/moladin_id/reel/DFu7bn8S5k8/,Proud,Proud,0,../data/raw/videos/Proud/465.mp4
466,https://www.instagram.com/reel/DFp8hyZyAna/,Trust,Trust,1,../data/raw/videos/Trust/466.mp4
467,https://www.instagram.com/reel/DF1kmTKSWHf/,Trust,Trust,1,../data/raw/videos/Trust/467.mp4
468,https://www.instagram.com/reel/DLpiur6yIvq/,Surprise,Surprise,3,../data/raw/videos/Surprise/468.mp4
469,https://www.instagram.com/reel/DIlmd-4SO7s/,Surprise,Surprise,3,../data/raw/videos/Surprise/469.mp4
470,https://www.instagram.com/reel/DGKpBnFSzTN/,Trust,Trust,1,../data/raw/videos/Trust/470.mp4
471,https://www.instagram.com/reel/DJoejAOS-h2/,Trust,Trust,1,../data/raw/videos/Trust/471.mp4
472,https://www.instagram.com/reel/DExIKhNyAqa/,Surprise,Surprise,3,../data/raw/videos/Surprise/472.mp4
473,https://www.instagram.com/reel/DI1C7yEBiqe/,Surprise,Surprise,3,../data/raw/videos/Surprise/473.mp4
474,https://www.instagram.com/moladin_id/reel/DM7rDvfy3_k/,Surprise,Surprise,3,../data/raw/videos/Surprise/474.mp4
475,https://www.instagram.com/reel/DMzhzVLy9hg/,Surprise,Surprise,3,../data/raw/videos/Surprise/475.mp4
476,https://www.instagram.com/reel/DHdsmZEyc94/,Surprise,Surprise,3,../data/raw/videos/Surprise/476.mp4
477,https://www.instagram.com/reel/DJrjeGsSIyc/,Surprise,Surprise,3,../data/raw/videos/Surprise/477.mp4
478,https://www.instagram.com/reel/DKT5itwyTPp/,Sadness,Sadness,5,../data/raw/videos/Sadness/478.mp4
479,https://www.instagram.com/reel/DM1pR0ey3sX/,Surprise,Surprise,3,../data/raw/videos/Surprise/479.mp4
480,https://www.instagram.com/moladin_id/reel/DFaLH18SJAa/,Surprise,Surprise,3,../data/raw/videos/Surprise/480.mp4
481,https://www.instagram.com/moladin_id/reel/DKv6hteyHsO/,Surprise,Surprise,3,../data/raw/videos/Surprise/481.mp4
482,https://www.instagram.com/moladin_id/reel/DLuM-zqy_vD/,Anger,Anger,7,../data/raw/videos/Anger/482.mp4
483,https://www.instagram.com/reel/DJGWk0tJwe8/,Joy,Joy,2,../data/raw/videos/Joy/483.mp4
484,https://www.instagram.com/reel/DMZ0V5Fpi1j/,Joy,Joy,2,../data/raw/videos/Joy/484.mp4
485,https://www.instagram.com/reel/DMztaoaJdth/,Joy,Joy,2,../data/raw/videos/Joy/485.mp4
486,https://www.instagram.com/reel/DHoxp-nTr5A/,Surprise,Surprise,3,../data/raw/videos/Surprise/486.mp4
487,https://www.instagram.com/reel/DMbifQvBvxE/,Surprise,Surprise,3,../data/raw/videos/Surprise/487.mp4
488,https://www.instagram.com/reel/DMwfzmvpolh/,Surprise,Surprise,3,../data/raw/videos/Surprise/488.mp4
489,https://www.instagram.com/reel/DHt61dSzxF5/,Surprise,Surprise,3,../data/raw/videos/Surprise/489.mp4
490,https://www.instagram.com/reel/DHK03enJEes/,Surprise,Surprise,3,../data/raw/videos/Surprise/490.mp4
491,https://www.instagram.com/reel/DK9I9hwpBxE/,Surprise,Surprise,3,../data/raw/videos/Surprise/491.mp4
492,https://www.instagram.com/reel/DKyVUNlpBv-/,Surprise,Surprise,3,../data/raw/videos/Surprise/492.mp4
493,https://www.instagram.com/reel/DHwfy_cT9QI/,Fear,Fear,6,../data/raw/videos/Fear/493.mp4
494,https://www.instagram.com/reel/DK68neNpv_z/,Sadness,Sadness,5,../data/raw/videos/Sadness/494.mp4
495,https://www.instagram.com/reel/DM-MoXEJv7m/,Surprise,Surprise,3,../data/raw/videos/Surprise/495.mp4
496,https://www.instagram.com/reel/DM4qKYWJXcc/,Surprise,Surprise,3,../data/raw/videos/Surprise/496.mp4
497,https://www.instagram.com/reel/DLzEOuRJyY9/,Surprise,Surprise,3,../data/raw/videos/Surprise/497.mp4
498,https://www.instagram.com/reel/DJ_31q2pmIB/,Joy,Joy,2,../data/raw/videos/Joy/498.mp4
499,https://www.instagram.com/reel/DHrWmL0zzRB/,Surprise,Surprise,3,../data/raw/videos/Surprise/499.mp4
500,https://www.instagram.com/reel/DKuNykmzl8i/,Joy,Joy,2,../data/raw/videos/Joy/500.mp4
501,https://www.instagram.com/reel/DMaJB-KJbM1/,Joy,Joy,2,../data/raw/videos/Joy/501.mp4
502,https://www.instagram.com/reel/DHMczehTEgW/,Surprise,Surprise,3,../data/raw/videos/Surprise/502.mp4
503,https://www.instagram.com/reel/DM_4hlAJR8U/,Surprise,Surprise,3,../data/raw/videos/Surprise/503.mp4
504,https://www.instagram.com/reel/DHNODLIpQ_y/,Joy,Joy,2,../data/raw/videos/Joy/504.mp4
505,https://www.instagram.com/reel/DMxecAZJV7F/,Joy,Joy,2,../data/raw/videos/Joy/505.mp4
506,https://www.instagram.com/reel/DEl-hhEyCX4/,Trust,Trust,1,../data/raw/videos/Trust/506.mp4
507,https://www.instagram.com/reel/DNDbR2lJ7sn/,Surprise,Surprise,3,../data/raw/videos/Surprise/507.mp4
508,https://www.instagram.com/reel/DM9-q-rpVW6/,Surprise,Surprise,3,../data/raw/videos/Surprise/508.mp4
509,https://www.instagram.com/reel/DHnNXV3JFse/,Surprise,Surprise,3,../data/raw/videos/Surprise/509.mp4
510,https://www.instagram.com/reel/DHp-TW1yo-x/,Joy,Joy,2,../data/raw/videos/Joy/510.mp4
511,https://www.instagram.com/reel/DHNXNrQyMqc/,Anger,Anger,7,../data/raw/videos/Anger/511.mp4
512,https://www.instagram.com/reel/DK3mIHdzM65/,Surprise,Surprise,3,../data/raw/videos/Surprise/512.mp4
513,https://www.instagram.com/reel/DNAxNJKpnJT/,Joy,Joy,2,../data/raw/videos/Joy/513.mp4
514,https://www.instagram.com/reel/DJYt9haJ4uh/,Joy,Joy,2,../data/raw/videos/Joy/514.mp4
515,https://www.instagram.com/reel/DJTQJ6zJA33/,Joy,Joy,2,../data/raw/videos/Joy/515.mp4
516,https://www.instagram.com/reel/DMuIn2BJhgC/,Joy,Joy,2,../data/raw/videos/Joy/516.mp4
517,https://www.instagram.com/reel/DL8oCzzyd9d/,Surprise,Surprise,3,../data/raw/videos/Surprise/517.mp4
518,https://www.instagram.com/reel/DHMcfp5zmrx/,Surprise,Surprise,3,../data/raw/videos/Surprise/518.mp4
519,https://www.instagram.com/reel/DJiHJRXzxEW/,Surprise,Surprise,3,../data/raw/videos/Surprise/519.mp4
520,https://www.instagram.com/reel/DNF5kvrJIpl/,Anger,Anger,7,../data/raw/videos/Anger/520.mp4
521,https://www.instagram.com/reel/DJqtB7upaqL/,Joy,Joy,2,../data/raw/videos/Joy/521.mp4
522,https://www.instagram.com/reel/DJlvZ19pO3Z/,Joy,Joy,2,../data/raw/videos/Joy/522.mp4
523,https://www.instagram.com/reel/DK6KDASJ9q8/,Anger,Anger,7,../data/raw/videos/Anger/523.mp4
